Variance_X,Variance_Y,Variance_Z,RMS_X,RMS_Y,RMS_Z,PtP_X,PtP_Y,PtP_Z,Dominant_X,Dominant_Y,Dominant_Z,Spec_Crest_X,Spec_Crest_Y,Spec_Crest_Z,Label
7.45127908885479e-06,4.162415280006826e-06,1.566564606036991e-05,0.0027297031136837555,0.002040199813745415,0.003957985101079829,0.014404296875,0.0126953125,0.0244140625,42.0,11.0,21.0,3.923024309255536,3.8101885484837874,2.9291275881300645,Healthy
6.924990884726867e-06,7.521386578446254e-06,9.371375199407339e-06,0.0026315377414597094,0.0027425146450741613,0.0030612701937933113,0.0126953125,0.02294921875,0.014892578125,42.0,2.0,42.0,5.8406395945744105,2.3143659152040255,3.848526497285141,Healthy
1.1627969797700644e-05,6.743342964909971e-06,1.47267674037721e-05,0.0034099809087003176,0.0025967947483214707,0.003837547055577573,0.019775390625,0.01318359375,0.023193359375,14.0,28.0,4.0,3.3120052843628858,3.985415153346691,3.929642694773084,Healthy
6.153350113891065e-06,6.864309398224577e-06,1.168710514320992e-05,0.002480594709720043,0.0026199827095277897,0.0034186408327301536,0.012939453125,0.020751953125,0.018310546875,42.0,38.0,17.0,4.94702845155907,3.46409161704061,2.9724911791598947,Healthy
5.93758886680007e-06,4.845696821575984e-06,1.3045442756265402e-05,0.0024367168212166283,0.002201294351415999,0.0036118475544055567,0.012451171875,0.010498046875,0.02001953125,42.0,3.0,2.0,5.531493197192088,3.0948346311734363,4.146446657741258,Healthy
6.577985914191231e-06,6.242757081054151e-06,5.983333903714083e-05,0.0025647584514318753,0.0024985509962884792,0.007735201292606472,0.013427734375,0.01318359375,0.03466796875,42.0,5.0,3.0,5.0278811063771744,2.8448153733372115,14.25735247368951,Healthy
7.803071639500558e-06,9.241219231626019e-06,1.917773624882102e-05,0.0027933978663091585,0.003039937372977611,0.004379239231741173,0.014404296875,0.0146484375,0.02294921875,42.0,16.0,3.0,3.8248265846844003,3.3806226575131384,6.003171445324763,Healthy
9.240582585334778e-06,1.5092766261659563e-05,1.8410151824355125e-05,0.003039832657455798,0.003884940959867931,0.004290705282859116,0.015380859375,0.021484375,0.024169921875,42.0,37.0,7.0,4.567006169041466,3.8161462374322457,4.067100603212788,Healthy
7.127000571927056e-06,1.7519862012704834e-05,2.047681118710898e-05,0.00266964427816274,0.004185673424038817,0.004525131068500556,0.0146484375,0.024169921875,0.023193359375,42.0,37.0,5.0,4.347373343398044,5.199855443139864,4.528374823704423,Healthy
8.1074504123535e-06,2.0797971956199035e-05,2.6838501071324572e-05,0.002847358497336347,0.004560479355966765,0.005180588873026364,0.0126953125,0.023193359375,0.026123046875,42.0,40.0,6.0,3.8415901972012527,3.808589446977474,4.303999145069498,Healthy
9.926021448336542e-06,3.062559699174017e-05,2.2655687644146383e-05,0.0031505589104691475,0.005534039843707323,0.004759799118045464,0.01611328125,0.02587890625,0.0244140625,42.0,36.0,2.0,4.333813870252701,8.328181989180834,5.2460566647621025,Healthy
8.867002179613337e-06,3.630347418948077e-05,1.5008579794084653e-05,0.002977751195048595,0.006025236442620386,0.0038740908345164873,0.014404296875,0.028076171875,0.020751953125,42.0,39.0,3.0,5.193935831431323,6.543919559245917,4.9406205012842905,Healthy
7.401627954095602e-06,2.480273542460054e-05,2.6515623176237568e-05,0.0027205933092058435,0.004980234474861654,0.005149332303924225,0.01318359375,0.025146484375,0.02490234375,42.0,32.0,3.0,3.7769758803162596,6.797253488526372,6.153072915092346,Healthy
9.348834282718599e-06,3.5315752029418945e-05,4.36226800957229e-05,0.003057586349184369,0.00594270578351469,0.006604746785132864,0.015380859375,0.03173828125,0.032470703125,33.0,34.0,3.0,3.999156961020307,7.853965992221705,10.159362903501922,Healthy
1.7426384147256613e-05,5.553231676458381e-05,4.6006865886738524e-05,0.0041744920825480805,0.007452000856453507,0.006782836124125256,0.02392578125,0.028564453125,0.02978515625,3.0,35.0,3.0,5.250581055691701,8.164293714280936,11.031861949203007,Healthy
1.3681707059731707e-05,7.922224176581949e-05,3.311995169497095e-05,0.0036988791626290938,0.008900687713082596,0.005754993631184221,0.023193359375,0.034912109375,0.023193359375,37.0,37.0,3.0,5.087309865433763,14.159899041345858,9.510930329138853,Healthy
1.1412859748816118e-05,8.485466241836548e-05,6.131803093012422e-05,0.003378292430920704,0.009211659048095814,0.007830583051735306,0.017822265625,0.0361328125,0.03515625,3.0,38.0,3.0,5.479758848264776,13.953129818738983,12.880614501945567,Healthy
1.1012158211087808e-05,6.189668420120142e-05,7.996078056748956e-05,0.0033184572034437644,0.007867444578845244,0.008942079208298793,0.019775390625,0.03515625,0.037109375,3.0,40.0,3.0,4.553023036640493,9.542757471540591,13.404980628119619,Healthy
1.2937434803461656e-05,4.519497451838106e-05,7.218503378680907e-05,0.003596864579527794,0.006722720767545017,0.00849617759859156,0.018798828125,0.033203125,0.03564453125,42.0,41.0,3.0,4.085720592491471,10.553366189793762,10.400248819081549,Healthy
1.0996936907758936e-05,3.81718527933117e-05,6.508334990940057e-05,0.003316162979673788,0.006178337380987842,0.008067425234199605,0.017333984375,0.028564453125,0.041748046875,42.0,42.0,3.0,3.962438637080068,11.613154053847927,7.518534056424717,Healthy
1.3990993465995416e-05,3.735482459887862e-05,0.00011932421693927608,0.003740453644412054,0.006111859340567208,0.010923562465573036,0.02392578125,0.036865234375,0.09765625,42.0,43.0,4.0,3.2382313184934004,6.252039519668747,4.232058175152501,Healthy
0.0007034847767499741,0.001461329226003727,0.012839181752497097,0.026523287442358538,0.03822733610917359,0.11331011319602985,0.179443359375,0.22412109375,0.6669921875,3.0,46.0,3.0,5.50913632861632,4.635811041310677,6.658785684111938,Healthy
1.608498496352695e-05,5.005393177270889e-05,7.744733011350036e-05,0.0040106090514443,0.007074880336281943,0.00880041647386647,0.02001953125,0.036376953125,0.04443359375,42.0,40.0,3.0,4.279038161219676,12.940698339926787,11.146241397495656,Healthy
1.9660943507915363e-05,5.034211426391266e-05,6.549805402755737e-05,0.004434066249833821,0.007095217703771511,0.008093086804647369,0.019775390625,0.036376953125,0.0341796875,42.0,42.0,2.0,4.602724163221496,5.713939126425669,7.816003305579546,Healthy
1.2545930076157674e-05,3.321960321045481e-05,5.740061169490218e-05,0.0035420234437617258,0.005763644958743972,0.007576319138929021,0.018798828125,0.031982421875,0.04150390625,42.0,43.0,4.0,3.8001318555173045,8.589830710634525,7.0462552671190615,Healthy
1.205963417305611e-05,3.1761792342877015e-05,3.903113247361034e-05,0.0034726983993799564,0.00563576013887009,0.0062474900939185445,0.01611328125,0.025146484375,0.02685546875,42.0,44.0,3.0,3.9354969878273307,8.048643851004552,6.804936462623561,Healthy
1.3912504073232412e-05,2.7540718292584643e-05,3.203697269782424e-05,0.003729946926329169,0.005247925141671196,0.005660121261759702,0.018310546875,0.026123046875,0.026611328125,42.0,45.0,4.0,3.2624822679784784,8.420153808623303,6.971325345446297,Healthy
1.4001441741129383e-05,2.6739900931715965e-05,4.3832460505655035e-05,0.0037418500425764503,0.005171063810447128,0.006620608771529627,0.019775390625,0.023681640625,0.029052734375,17.0,46.0,4.0,3.6753355232646903,5.592619966307735,8.78108387018072,Healthy
9.44371277000755e-06,3.447956623858772e-05,4.541844464256428e-05,0.0030730624416056944,0.005871930367314289,0.0067393207849578045,0.01416015625,0.03076171875,0.030029296875,31.0,31.0,4.0,5.434128596337681,8.3759198220064,8.44758935833937,Healthy
9.807859896682203e-06,3.0974912078818306e-05,4.108479697606526e-05,0.0031317502928366117,0.005565510944991332,0.0064097423486490675,0.015625,0.02734375,0.0322265625,42.0,31.0,4.0,4.436420569048483,5.887470976022499,9.240348028232937,Healthy
1.268494816031307e-05,3.0086284823482856e-05,3.461142478045076e-05,0.0035615934861116688,0.005485096610223275,0.005883147523260891,0.0185546875,0.028564453125,0.03125,29.0,32.0,4.0,5.05732908084377,7.21670393045746,7.096066752563088,Healthy
1.2659551430260763e-05,4.239854388288222e-05,4.00549870391842e-05,0.003558026339174678,0.006511416426775531,0.00632890093453707,0.01806640625,0.02783203125,0.03076171875,28.0,32.0,4.0,4.392058944030532,11.743081923837973,9.748726781434078,Healthy
1.139234154834412e-05,3.7094283470651135e-05,4.842481575906277e-05,0.0033752542938783325,0.006090507652950708,0.0069587941311022245,0.018310546875,0.030029296875,0.03369140625,27.0,32.0,4.0,3.5810475000242272,7.775786139531242,10.426785842242728,Healthy
1.5239173080772161e-05,3.63874678441789e-05,3.123510396108031e-05,0.0039037383468634476,0.0060322025698892855,0.005588837442713853,0.02001953125,0.033203125,0.0302734375,42.0,33.0,4.0,4.744811746682247,6.376142682340764,7.54849298920268,Healthy
6.4715448388597e-05,7.636459486093372e-05,3.8349986425600946e-05,0.008044591250560652,0.008738683817425466,0.006192736586162934,0.072021484375,0.053955078125,0.030517578125,17.0,33.0,4.0,3.1858513393883845,6.000504424506391,8.207890376386283,Healthy
2.190038503613323e-05,6.029935320839286e-05,7.065228055580519e-05,0.004679784721131222,0.00776526581698224,0.008405491095456897,0.026611328125,0.0458984375,0.045654296875,33.0,33.0,2.0,4.46395997785903,9.556709342007133,9.095226471808788,Healthy
0.006870340657769702,0.0007514488970628008,0.0002817757776938379,0.08288751810598326,0.027412568231794714,0.016786178174135944,0.822509765625,0.220703125,0.13232421875,20.0,36.0,21.0,4.629997403546808,6.049900425035268,2.454754859906132,Healthy
0.0002868957781174686,0.00010569939331617206,6.591876444872469e-05,0.016937998055185522,0.010281021024984438,0.008119037162664345,0.109619140625,0.083251953125,0.038818359375,12.0,33.0,4.0,4.830535568786465,3.554173668817127,5.8616161314293445,Healthy
3.1517116440227255e-05,4.190276376903057e-05,3.8833764847368e-05,0.005614010726764534,0.006473234413261315,0.0062316743213496,0.0302734375,0.033203125,0.0341796875,33.0,33.0,4.0,3.729894995196417,8.488629800084967,6.304595489311069,Healthy
2.324451634194702e-05,4.1647548641776666e-05,5.020253229304217e-05,0.004821256718112718,0.0064534911979312925,0.007085374534422451,0.023193359375,0.033203125,0.0380859375,33.0,33.0,4.0,4.371571458383079,9.676499040846593,9.814045778075291,Healthy
1.8440885469317436e-05,4.742381861433387e-05,4.674936644732952e-05,0.004294285210523102,0.006886495379678539,0.00683735083547199,0.02099609375,0.031982421875,0.033203125,24.0,33.0,4.0,4.870878851170645,8.16038116008061,7.700003806429567,Healthy
1.3005439541302621e-05,4.7120367526076734e-05,4.693507435149513e-05,0.0036063055252297496,0.006864427691080789,0.006850917774393088,0.016845703125,0.036865234375,0.032470703125,23.0,34.0,4.0,4.355477697134226,7.74759725791044,9.523526298120352,Healthy
1.1727006494766101e-05,4.40319963672664e-05,5.237286677584052e-05,0.0034244717103176807,0.006635660959336787,0.007236910029552704,0.015625,0.034912109375,0.031494140625,40.0,34.0,4.0,4.256946975700632,8.342233933442651,8.672019242361333,Healthy
1.281505319639109e-05,4.2442374251550063e-05,5.071841587778181e-05,0.003579811893995422,0.006514781212868938,0.007121686308577612,0.01904296875,0.03271484375,0.033203125,42.0,33.0,4.0,3.681779788001038,5.980801352976805,8.895710312569264,Healthy
1.8113860278390348e-05,4.3825504690175876e-05,0.00012132799020037055,0.004256038096444903,0.006620083435288099,0.011014898556063536,0.025390625,0.034423828125,0.05810546875,33.0,33.0,4.0,4.210987516692255,9.047003920118197,7.545125691170124,Healthy
6.70702283969149e-05,3.54123767465353e-05,0.001128850140958093,0.008189641530428234,0.005950829920820733,0.03359836515305608,0.04150390625,0.035400390625,0.118896484375,3.0,32.0,3.0,14.537470084923335,7.314982990644009,28.44397054859245,Healthy
1.853681169450283e-05,3.911976455128752e-05,0.00015205434465315193,0.004305439779453759,0.0062545794863673706,0.01233103177569306,0.023681640625,0.03125,0.0595703125,3.0,32.0,3.0,4.546774012637132,11.95512994286971,12.089426687113928,Healthy
1.6952075384324417e-05,3.041469244635664e-05,4.952818562742323e-05,0.004117289810582249,0.00551495171750004,0.007037626419995823,0.018798828125,0.030029296875,0.032470703125,42.0,32.0,4.0,4.352819015155853,8.087448785488174,11.861739101150196,Healthy
