Variance_X,Variance_Y,Variance_Z,RMS_X,RMS_Y,RMS_Z,PtP_X,PtP_Y,PtP_Z,Dominant_X,Dominant_Y,Dominant_Z,Spec_Crest_X,Spec_Crest_Y,Spec_Crest_Z,Label
0.1247506091567629,0.0873248819807486,0.1548308787423593,0.3532005225884624,0.2955078374269431,0.393485550868592,1.5185546875,1.94580078125,2.414306640625,5.0,5.0,52.0,5.324511535458949,5.08312060273881,3.065385742941178,Bearing_Fault
0.1229374505310261,0.0917332924436777,0.177442490177782,0.3506243724144488,0.3028750442735052,0.4212392315273852,1.682373046875,1.962646484375,2.544677734375,10.0,36.0,25.0,5.309477809036712,5.730196202469899,5.057612487475107,Bearing_Fault
0.1257511634466936,0.0945833893492817,0.2040313863981282,0.3546141049742574,0.3075441258572203,0.4516983356158491,1.2822265625,1.616455078125,2.6357421875,10.0,5.0,51.0,7.920455764066706,5.821261237230449,4.785955728052958,Bearing_Fault
0.1572863258770667,0.1546823688513541,0.1342594815032498,0.3965934012021212,0.3932967948653461,0.3664143576652665,1.439453125,1.927490234375,2.130615234375,10.0,10.0,47.0,10.657721567147854,6.286805551527589,4.686032225451409,Bearing_Fault
0.1403525303903734,0.0891896113607799,0.1502047681715339,0.3746365310409189,0.2986462980865156,0.3875625990359931,1.287841796875,1.7919921875,2.50146484375,10.0,35.0,50.0,10.1216122040567,6.190751905385096,4.305065956985464,Bearing_Fault
0.1197733791741484,0.1463419415376847,0.155984632376203,0.3460829079485845,0.3825466527597448,0.3949488984364978,1.73291015625,2.405517578125,2.202392578125,10.0,5.0,45.0,6.218837291827295,7.121889678435434,3.564711424183596,Bearing_Fault
0.125777970009949,0.0936994384937861,0.1407719896524213,0.3546518997692653,0.3061036401184836,0.3751959350158545,1.7421875,2.42822265625,2.389404296875,5.0,5.0,46.0,7.37347615880322,3.934356791935413,3.984688797563336,Bearing_Fault
0.0322387714259093,0.069931414876919,0.0503035634174011,0.1795515843035348,0.2644454856429185,0.224284559025808,1.10791015625,1.88916015625,1.321044921875,5.0,5.0,26.0,3.3166564597509605,4.100064435220279,2.555274036385883,Bearing_Fault
0.019044969099923,0.045366491889581,0.0552078166510909,0.1380035111869369,0.2129941123354847,0.2349634368387791,1.174072265625,1.72412109375,1.58056640625,5.0,5.0,43.0,2.474855881185245,3.7422865057463937,3.437429366934586,Bearing_Fault
0.0032083981750474,0.002835531355231,0.0148483363445848,0.0566427239373909,0.053249707560052,0.1218537498174956,0.415283203125,0.447509765625,1.351806640625,44.0,33.0,44.0,3.120587086618509,4.532393467604761,3.0651009675490517,Bearing_Fault
0.0008077596867224,0.0005386028788052,0.0017886860150611,0.0284211133969522,0.0232078193461869,0.0422928600955421,0.26513671875,0.160888671875,0.280029296875,43.0,28.0,28.0,2.526658775607417,5.231254067201238,3.0430766569476786,Bearing_Fault
0.0004961136146448,0.0008498854258505,0.0017140889503934,0.0222736080293439,0.0291527944775542,0.0414015573426107,0.203857421875,0.230712890625,0.363525390625,41.0,35.0,47.0,3.499897354493545,4.984448645630699,3.1393730970343023,Bearing_Fault
0.0004514544816629,0.0009168656797555,0.0039972427439352,0.0212474582400566,0.0302797899556052,0.0632237514225089,0.200439453125,0.1982421875,0.5224609375,48.0,30.0,48.0,3.427222120596471,5.915417818841947,3.2260627365549523,Bearing_Fault
0.0009853148367255,0.0015478177483601,0.0073577065340941,0.0313897250183175,0.0393423149847604,0.0857770746417373,0.27880859375,0.263671875,0.65380859375,50.0,31.0,49.0,3.076507691448726,7.389190963816815,3.117113525757736,Bearing_Fault
0.0013765352450718,0.00174512844751,0.0082066895993193,0.0371016879005775,0.0417747345594208,0.0905907809841562,0.3046875,0.26171875,0.65771484375,50.0,31.0,44.0,3.53477931189672,4.467528628750526,3.86858981369207,Bearing_Fault
0.0138785070994345,0.0304636988876154,0.0150443585589528,0.1178070757613247,0.1745385312405701,0.1226554465115708,0.902099609375,1.3837890625,0.830322265625,38.0,32.0,51.0,5.331498815705484,5.742914570339908,3.3076987574989944,Bearing_Fault
0.0468057049984054,0.0831139422371052,0.0286260396242141,0.2163462618082536,0.288294887636089,0.1691923154998895,1.496337890625,1.70166015625,0.922119140625,19.0,32.0,51.0,4.827787441124449,8.106315856107894,5.60995076865911,Bearing_Fault
0.0031308786565205,0.0035516393509169,0.0167106580593099,0.0559542550349882,0.0595956319785012,0.1292697105253583,0.533447265625,0.38427734375,0.9140625,39.0,32.0,45.0,3.790724087425567,5.709791575973915,4.130936549766955,Bearing_Fault
0.0032669991742295,0.0046899517146812,0.0157528732634091,0.0571576694261546,0.0684832221400339,0.1255104508135044,0.615234375,0.589599609375,1.31640625,23.0,33.0,36.0,3.171407445235712,5.314711498670809,2.7741541679515827,Bearing_Fault
0.0032479510664416,0.0023172307373897,0.00939828796254,0.0569907980856699,0.0481376228888565,0.0969447675872197,0.53955078125,0.37158203125,0.802978515625,29.0,33.0,53.0,2.901900965391966,6.955088219476615,3.211690757014922,Bearing_Fault
0.0016317319204972,0.0011589108871703,0.0046562449388147,0.0403947016389186,0.0340427802503019,0.0682366832342749,0.305419921875,0.233154296875,0.526611328125,28.0,33.0,47.0,3.619219428922252,5.621416511017597,4.176474114691514,Bearing_Fault
0.0021279351203702,0.0010811952961375,0.0077612165914615,0.0461295471511507,0.0328815342728649,0.0880977672331232,0.35302734375,0.2294921875,0.611572265625,27.0,34.0,47.0,4.318332193020209,5.5428486008678695,4.3373419598674685,Bearing_Fault
0.0197675124181841,0.0441242406341189,0.0206930431886576,0.1405969858076061,0.2100577078664787,0.1438507670770566,1.2021484375,1.57763671875,1.017333984375,33.0,7.0,40.0,4.772635996552403,4.672314072131085,4.685994822379897,Bearing_Fault
0.0054835717564856,0.0276717563247075,0.0387970634874363,0.074051142843886,0.1663482982320755,0.1969697019529561,0.532470703125,0.971923828125,1.481201171875,33.0,7.0,40.0,3.6864001877796193,5.653789967562168,5.803053142208406,Bearing_Fault
0.0021402317179308,0.0015035742981126,0.0062752589547017,0.0462626384670273,0.0387759499962625,0.0792165320794953,0.384765625,0.32080078125,0.578125,39.0,34.0,48.0,3.487862116080459,6.451675456267398,3.714932039436794,Bearing_Fault
0.0014301715273177,0.0011597729753702,0.0040990608067659,0.0378176086938046,0.0340554397324463,0.06402390808726,0.325927734375,0.237548828125,0.491943359375,38.0,35.0,21.0,3.4467726638742966,5.532590429332123,3.2156875895218886,Bearing_Fault
0.0007772417739033,0.0005494867800734,0.0043852279159182,0.0278790561874567,0.023441134359785,0.066221053418971,0.208984375,0.204345703125,0.632080078125,38.0,35.0,49.0,3.092961118541913,4.043921837148994,2.4813880772653705,Bearing_Fault
0.0085477151405939,0.0126374407227558,0.0274315244605531,0.0924538541143306,0.1124163721294894,0.1656246493145063,0.756103515625,0.8095703125,1.046142578125,33.0,35.0,44.0,2.98629557131176,4.371087041635138,3.1949200607055155,Bearing_Fault
0.0310945573583012,0.0507604320155223,0.0741494949870684,0.1763364890154651,0.2253007590211856,0.2723040487893422,1.15771484375,1.611328125,1.698974609375,7.0,7.0,45.0,4.159627767893342,4.061809958092731,4.778612047354102,Bearing_Fault
0.0340704629197716,0.0614130181347718,0.052898880556313,0.1845818596714522,0.2478165009331942,0.2299975664138929,1.36376953125,1.63916015625,1.388427734375,7.0,34.0,48.0,4.163650775489739,5.972306541793608,5.12106801840259,Bearing_Fault
0.00508081566295,0.0036971829249523,0.0115976114138902,0.0712798405087304,0.0608044646794325,0.1076922068391685,0.552490234375,0.398193359375,0.6962890625,41.0,34.0,48.0,3.393714549085659,4.719155330835525,3.743473068970979,Bearing_Fault
